#,URL,cap,Libro,Abrev,total
1,https://www.vatican.va/archive/ESL0506/__P1.HTM,0,Génesis,Gn,50
2,https://www.vatican.va/archive/ESL0506/__P2.HTM,1,Génesis,Gn,50
3,https://www.vatican.va/archive/ESL0506/__P3.HTM,2,Génesis,Gn,50
4,https://www.vatican.va/archive/ESL0506/__P4.HTM,3,Génesis,Gn,50
5,https://www.vatican.va/archive/ESL0506/__P5.HTM,4,Génesis,Gn,50
6,https://www.vatican.va/archive/ESL0506/__P6.HTM,5,Génesis,Gn,50
7,https://www.vatican.va/archive/ESL0506/__P7.HTM,6,Génesis,Gn,50
8,https://www.vatican.va/archive/ESL0506/__P8.HTM,7,Génesis,Gn,50
9,https://www.vatican.va/archive/ESL0506/__P9.HTM,8,Génesis,Gn,50
10,https://www.vatican.va/archive/ESL0506/__PA.HTM,9,Génesis,Gn,50
11,https://www.vatican.va/archive/ESL0506/__PB.HTM,10,Génesis,Gn,50
12,https://www.vatican.va/archive/ESL0506/__PC.HTM,11,Génesis,Gn,50
13,https://www.vatican.va/archive/ESL0506/__PD.HTM,12,Génesis,Gn,50
14,https://www.vatican.va/archive/ESL0506/__PE.HTM,13,Génesis,Gn,50
15,https://www.vatican.va/archive/ESL0506/__PF.HTM,14,Génesis,Gn,50
16,https://www.vatican.va/archive/ESL0506/__PG.HTM,15,Génesis,Gn,50
17,https://www.vatican.va/archive/ESL0506/__PH.HTM,16,Génesis,Gn,50
18,https://www.vatican.va/archive/ESL0506/__PI.HTM,17,Génesis,Gn,50
19,https://www.vatican.va/archive/ESL0506/__PJ.HTM,18,Génesis,Gn,50
20,https://www.vatican.va/archive/ESL0506/__PK.HTM,19,Génesis,Gn,50
21,https://www.vatican.va/archive/ESL0506/__PL.HTM,20,Génesis,Gn,50
22,https://www.vatican.va/archive/ESL0506/__PM.HTM,21,Génesis,Gn,50
23,https://www.vatican.va/archive/ESL0506/__PN.HTM,22,Génesis,Gn,50
24,https://www.vatican.va/archive/ESL0506/__PO.HTM,23,Génesis,Gn,50
25,https://www.vatican.va/archive/ESL0506/__PP.HTM,24,Génesis,Gn,50
26,https://www.vatican.va/archive/ESL0506/__PQ.HTM,25,Génesis,Gn,50
27,https://www.vatican.va/archive/ESL0506/__PR.HTM,26,Génesis,Gn,50
28,https://www.vatican.va/archive/ESL0506/__PS.HTM,27,Génesis,Gn,50
29,https://www.vatican.va/archive/ESL0506/__PT.HTM,28,Génesis,Gn,50
30,https://www.vatican.va/archive/ESL0506/__PU.HTM,29,Génesis,Gn,50
31,https://www.vatican.va/archive/ESL0506/__PV.HTM,30,Génesis,Gn,50
32,https://www.vatican.va/archive/ESL0506/__PW.HTM,31,Génesis,Gn,50
33,https://www.vatican.va/archive/ESL0506/__PX.HTM,32,Génesis,Gn,50
34,https://www.vatican.va/archive/ESL0506/__PY.HTM,33,Génesis,Gn,50
35,https://www.vatican.va/archive/ESL0506/__PZ.HTM,34,Génesis,Gn,50
36,https://www.vatican.va/archive/ESL0506/__P10.HTM,35,Génesis,Gn,50
37,https://www.vatican.va/archive/ESL0506/__P11.HTM,36,Génesis,Gn,50
38,https://www.vatican.va/archive/ESL0506/__P12.HTM,37,Génesis,Gn,50
39,https://www.vatican.va/archive/ESL0506/__P13.HTM,38,Génesis,Gn,50
40,https://www.vatican.va/archive/ESL0506/__P14.HTM,39,Génesis,Gn,50
41,https://www.vatican.va/archive/ESL0506/__P15.HTM,40,Génesis,Gn,50
42,https://www.vatican.va/archive/ESL0506/__P16.HTM,41,Génesis,Gn,50
43,https://www.vatican.va/archive/ESL0506/__P17.HTM,42,Génesis,Gn,50
44,https://www.vatican.va/archive/ESL0506/__P18.HTM,43,Génesis,Gn,50
45,https://www.vatican.va/archive/ESL0506/__P19.HTM,44,Génesis,Gn,50
46,https://www.vatican.va/archive/ESL0506/__P1A.HTM,45,Génesis,Gn,50
47,https://www.vatican.va/archive/ESL0506/__P1B.HTM,46,Génesis,Gn,50
48,https://www.vatican.va/archive/ESL0506/__P1C.HTM,47,Génesis,Gn,50
49,https://www.vatican.va/archive/ESL0506/__P1D.HTM,48,Génesis,Gn,50
50,https://www.vatican.va/archive/ESL0506/__P1E.HTM,49,Génesis,Gn,50
51,https://www.vatican.va/archive/ESL0506/__P1F.HTM,50,Génesis,Gn,50
52,https://www.vatican.va/archive/ESL0506/__P1G.HTM,0,Éxodo,Éx,40
53,https://www.vatican.va/archive/ESL0506/__P1H.HTM,1,Éxodo,Éx,40
54,https://www.vatican.va/archive/ESL0506/__P1I.HTM,2,Éxodo,Éx,40
55,https://www.vatican.va/archive/ESL0506/__P1J.HTM,3,Éxodo,Éx,40
56,https://www.vatican.va/archive/ESL0506/__P1K.HTM,4,Éxodo,Éx,40
57,https://www.vatican.va/archive/ESL0506/__P1L.HTM,5,Éxodo,Éx,40
58,https://www.vatican.va/archive/ESL0506/__P1M.HTM,6,Éxodo,Éx,40
59,https://www.vatican.va/archive/ESL0506/__P1N.HTM,7,Éxodo,Éx,40
60,https://www.vatican.va/archive/ESL0506/__P1O.HTM,8,Éxodo,Éx,40
61,https://www.vatican.va/archive/ESL0506/__P1P.HTM,9,Éxodo,Éx,40
62,https://www.vatican.va/archive/ESL0506/__P1Q.HTM,10,Éxodo,Éx,40
63,https://www.vatican.va/archive/ESL0506/__P1R.HTM,11,Éxodo,Éx,40
64,https://www.vatican.va/archive/ESL0506/__P1S.HTM,12,Éxodo,Éx,40
65,https://www.vatican.va/archive/ESL0506/__P1T.HTM,13,Éxodo,Éx,40
66,https://www.vatican.va/archive/ESL0506/__P1U.HTM,14,Éxodo,Éx,40
67,https://www.vatican.va/archive/ESL0506/__P1V.HTM,15,Éxodo,Éx,40
68,https://www.vatican.va/archive/ESL0506/__P1W.HTM,16,Éxodo,Éx,40
69,https://www.vatican.va/archive/ESL0506/__P1X.HTM,17,Éxodo,Éx,40
70,https://www.vatican.va/archive/ESL0506/__P1Y.HTM,18,Éxodo,Éx,40
71,https://www.vatican.va/archive/ESL0506/__P1Z.HTM,19,Éxodo,Éx,40
72,https://www.vatican.va/archive/ESL0506/__P20.HTM,20,Éxodo,Éx,40
73,https://www.vatican.va/archive/ESL0506/__P21.HTM,21,Éxodo,Éx,40
74,https://www.vatican.va/archive/ESL0506/__P22.HTM,22,Éxodo,Éx,40
75,https://www.vatican.va/archive/ESL0506/__P23.HTM,23,Éxodo,Éx,40
76,https://www.vatican.va/archive/ESL0506/__P24.HTM,24,Éxodo,Éx,40
77,https://www.vatican.va/archive/ESL0506/__P25.HTM,25,Éxodo,Éx,40
78,https://www.vatican.va/archive/ESL0506/__P26.HTM,26,Éxodo,Éx,40
79,https://www.vatican.va/archive/ESL0506/__P27.HTM,27,Éxodo,Éx,40
80,https://www.vatican.va/archive/ESL0506/__P28.HTM,28,Éxodo,Éx,40
81,https://www.vatican.va/archive/ESL0506/__P29.HTM,29,Éxodo,Éx,40
82,https://www.vatican.va/archive/ESL0506/__P2A.HTM,30,Éxodo,Éx,40
83,https://www.vatican.va/archive/ESL0506/__P2B.HTM,31,Éxodo,Éx,40
84,https://www.vatican.va/archive/ESL0506/__P2C.HTM,32,Éxodo,Éx,40
85,https://www.vatican.va/archive/ESL0506/__P2D.HTM,33,Éxodo,Éx,40
86,https://www.vatican.va/archive/ESL0506/__P2E.HTM,34,Éxodo,Éx,40
87,https://www.vatican.va/archive/ESL0506/__P2F.HTM,35,Éxodo,Éx,40
88,https://www.vatican.va/archive/ESL0506/__P2G.HTM,36,Éxodo,Éx,40
89,https://www.vatican.va/archive/ESL0506/__P2H.HTM,37,Éxodo,Éx,40
90,https://www.vatican.va/archive/ESL0506/__P2I.HTM,38,Éxodo,Éx,40
91,https://www.vatican.va/archive/ESL0506/__P2J.HTM,39,Éxodo,Éx,40
92,https://www.vatican.va/archive/ESL0506/__P2K.HTM,40,Éxodo,Éx,40
93,https://www.vatican.va/archive/ESL0506/__P2L.HTM,0,Levítico,Lv,27
94,https://www.vatican.va/archive/ESL0506/__P2M.HTM,1,Levítico,Lv,27
95,https://www.vatican.va/archive/ESL0506/__P2N.HTM,2,Levítico,Lv,27
96,https://www.vatican.va/archive/ESL0506/__P2O.HTM,3,Levítico,Lv,27
97,https://www.vatican.va/archive/ESL0506/__P2P.HTM,4,Levítico,Lv,27
98,https://www.vatican.va/archive/ESL0506/__P2Q.HTM,5,Levítico,Lv,27
99,https://www.vatican.va/archive/ESL0506/__P2R.HTM,6,Levítico,Lv,27
100,https://www.vatican.va/archive/ESL0506/__P2S.HTM,7,Levítico,Lv,27
101,https://www.vatican.va/archive/ESL0506/__P2T.HTM,8,Levítico,Lv,27
102,https://www.vatican.va/archive/ESL0506/__P2U.HTM,9,Levítico,Lv,27
103,https://www.vatican.va/archive/ESL0506/__P2V.HTM,10,Levítico,Lv,27
104,https://www.vatican.va/archive/ESL0506/__P2W.HTM,11,Levítico,Lv,27
105,https://www.vatican.va/archive/ESL0506/__P2X.HTM,12,Levítico,Lv,27
106,https://www.vatican.va/archive/ESL0506/__P2Y.HTM,13,Levítico,Lv,27
107,https://www.vatican.va/archive/ESL0506/__P2Z.HTM,14,Levítico,Lv,27
108,https://www.vatican.va/archive/ESL0506/__P30.HTM,15,Levítico,Lv,27
109,https://www.vatican.va/archive/ESL0506/__P31.HTM,16,Levítico,Lv,27
110,https://www.vatican.va/archive/ESL0506/__P32.HTM,17,Levítico,Lv,27
111,https://www.vatican.va/archive/ESL0506/__P33.HTM,18,Levítico,Lv,27
112,https://www.vatican.va/archive/ESL0506/__P34.HTM,19,Levítico,Lv,27
113,https://www.vatican.va/archive/ESL0506/__P35.HTM,20,Levítico,Lv,27
114,https://www.vatican.va/archive/ESL0506/__P36.HTM,21,Levítico,Lv,27
115,https://www.vatican.va/archive/ESL0506/__P37.HTM,22,Levítico,Lv,27
116,https://www.vatican.va/archive/ESL0506/__P38.HTM,23,Levítico,Lv,27
117,https://www.vatican.va/archive/ESL0506/__P39.HTM,24,Levítico,Lv,27
118,https://www.vatican.va/archive/ESL0506/__P3A.HTM,25,Levítico,Lv,27
